DATE,Measure,Value
20180112,TMAX,57
20180112,TOBS,33
20180113,TMIN,12
20180113,TMAX,NA
20180113,TOBS,12
20180114,TMIN,3
20180114,TMAX,21
20180114,TOBS,4
20180115,TMIN,4
20180115,TMAX,23
20180115,TOBS,18
20180116,TMIN,4
20180116,TMAX,28
20180116,TOBS,4
20180117,TMIN,1
20180117,TMAX,11
20180117,TOBS,9
20180118,TMIN,9
20180118,TMAX,23
20180118,TOBS,13
20180119,TMIN,13
20180119,TMAX,33
20180119,TOBS,23
20180120,TMIN,23
20180120,TMAX,41
20180120,TOBS,35
20180121,TMIN,35
20180121,TMAX,49
20180121,TOBS,39
20180122,TMIN,38
20180122,TMAX,55
20180122,TOBS,52
20180123,TMIN,38
20180123,TMAX,56
20180123,TOBS,39
20180124,TMIN,30
20180124,TMAX,39
20180124,TOBS,30
20180125,TMIN,19
20180125,TMAX,32
20180125,TOBS,20
20180126,TMIN,19
20180126,TMAX,46
20180126,TOBS,26
20180127,TMIN,25
20180127,TMAX,59
20180127,TOBS,48
20180128,TMIN,29
20180128,TMAX,49
20180128,TOBS,29
20180129,TMIN,28
20180129,TMAX,55
20180129,TOBS,31
20180130,TMIN,24
20180130,TMAX,34
20180130,TOBS,24
20180131,TMIN,23
20180131,TMAX,34
20180131,TOBS,30
20180201,TMIN,29
20180201,TMAX,52
20180201,TOBS,40
20180202,TMIN,13
20180202,TMAX,43
20180202,TOBS,13
20180203,TMIN,12
20180203,TMAX,26
20180203,TOBS,22
20180204,TMIN,21
20180204,TMAX,41
20180204,TOBS,34
20180205,TMIN,13
20180205,TMAX,38
20180205,TOBS,13
20180206,TMIN,12
20180206,TMAX,29
20180206,TOBS,26
20180207,TMIN,24
20180207,TMAX,31
20180207,TOBS,24
20180208,TMIN,17
20180208,TMAX,34
20180208,TOBS,17
20180209,TMIN,17
20180209,TMAX,33
20180209,TOBS,30
20180210,TMIN,30
20180210,TMAX,51
20180210,TOBS,35
20180211,TMIN,30
20180211,TMAX,39
20180211,TOBS,32
20180212,TMIN,20
20180212,TMAX,35
20180212,TOBS,20
20180213,TMIN,19
20180213,TMAX,41
20180213,TOBS,23
20180214,TMIN,22
20180214,TMAX,44
20180214,TOBS,42
20180215,TMIN,41
20180215,TMAX,60
20180215,TOBS,59
20180216,TMIN,45
20180216,TMAX,68
20180216,TOBS,45
20180217,TMIN,30
20180217,TMAX,45
20180217,TOBS,31
20180218,TMIN,30
20180218,TMAX,37
20180218,TOBS,32
20180219,TMIN,32
20180219,TMAX,51
20180219,TOBS,50
20180220,TMIN,49
20180220,TMAX,75
20180220,TOBS,63
20180221,TMIN,56
20180221,TMAX,78
20180221,TOBS,56
20180222,TMIN,38
20180222,TMAX,56
20180222,TOBS,40
20180223,TMIN,39
20180223,TMAX,50
20180223,TOBS,50
20180224,TMIN,45
20180224,TMAX,62
20180224,TOBS,45
20180225,TMIN,45
20180225,TMAX,60
20180225,TOBS,45
20180226,TMIN,30
20180226,TMAX,50
20180226,TOBS,30
20180227,TMIN,29
20180227,TMAX,58
20180227,TOBS,29
20180228,TMIN,28
20180228,TMAX,64
20180228,TOBS,51
20180301,TMIN,51
20180301,TMAX,59
20180301,TOBS,53
20180302,TMIN,33
20180302,TMAX,59
20180302,TOBS,33
20180303,TMIN,26
20180303,TMAX,51
20180303,TOBS,26
20180304,TMIN,26
20180304,TMAX,51
20180304,TOBS,27
20180305,TMIN,27
20180305,TMAX,52
20180305,TOBS,30
20180306,TMIN,30
20180306,TMAX,50
20180306,TOBS,34
20180307,TMIN,32
20180307,TMAX,57
20180307,TOBS,32
20180308,TMIN,28
20180308,TMAX,40
20180308,TOBS,28
20180309,TMIN,22
20180309,TMAX,31
20180309,TOBS,22
20180310,TMIN,22
20180310,TMAX,45
20180310,TOBS,29
20180311,TMIN,28
20180311,TMAX,51
20180311,TOBS,28
20180312,TMIN,28
20180312,TMAX,45
20180312,TOBS,28
20180313,TMIN,23
20180313,TMAX,41
20180313,TOBS,25
20180314,TMIN,25
20180314,TMAX,39
20180314,TOBS,27
20180315,TMIN,26
20180315,TMAX,41
20180315,TOBS,36
20180316,TMIN,27
20180316,TMAX,56
20180316,TOBS,27
20180317,TMIN,25
20180317,TMAX,46
20180317,TOBS,33
20180318,TMIN,26
20180318,TMAX,43
20180318,TOBS,26
20180319,TMIN,26
20180319,TMAX,59
20180319,TOBS,32
20180320,TMIN,32
20180320,TMAX,65
20180320,TOBS,32
20180321,TMIN,28
20180321,TMAX,40
20180321,TOBS,28
20180322,TMIN,21
20180322,TMAX,38
20180322,TOBS,21
20180323,TMIN,20
20180323,TMAX,47
20180323,TOBS,28
20180324,TMIN,28
20180324,TMAX,51
20180324,TOBS,35
20180325,TMIN,26
20180325,TMAX,36
20180325,TOBS,26
20180326,TMIN,26
20180326,TMAX,49
20180326,TOBS,36
20180327,TMIN,36
20180327,TMAX,58
20180327,TOBS,52
20180328,TMIN,NA
20180328,TMAX,58
20180328,TOBS,52
20180329,TMIN,50
20180329,TMAX,56
20180329,TOBS,53
20180330,TMIN,43
20180330,TMAX,60
20180330,TOBS,43
20180331,TMIN,30
20180331,TMAX,52
20180331,TOBS,30
20180401,TMIN,29
20180401,TMAX,61
20180401,TOBS,36
20180402,TMIN,31
20180402,TMAX,50
20180402,TOBS,31
20180403,TMIN,31
20180403,TMAX,47
20180403,TOBS,47
20180404,TMIN,36
20180404,TMAX,75
20180404,TOBS,36
20180405,TMIN,26
20180405,TMAX,37
20180405,TOBS,26
20180406,TMIN,26
20180406,TMAX,52
20180406,TOBS,46
20180407,TMIN,28
20180407,TMAX,58
20180407,TOBS,30
20180408,TMIN,24
20180408,TMAX,45
20180408,TOBS,25
20180409,TMIN,25
20180409,TMAX,45
20180409,TOBS,33
20180410,TMIN,30
20180410,TMAX,41
20180410,TOBS,30
20180411,TMIN,28
20180411,TMAX,45
20180411,TOBS,29
20180412,TMIN,28
20180412,TMAX,66
20180412,TOBS,56
20180413,TMIN,55
20180413,TMAX,80
20180413,TOBS,66
20180414,TMIN,65
20180414,TMAX,82
20180414,TOBS,68
20180415,TMIN,60
20180415,TMAX,68
20180415,TOBS,60
20180416,TMIN,35
20180416,TMAX,61
20180416,TOBS,35
20180417,TMIN,31
20180417,TMAX,36
20180417,TOBS,35
20180418,TMIN,33
20180418,TMAX,49
20180418,TOBS,35
20180419,TMIN,35
20180419,TMAX,68
20180419,TOBS,37
20180420,TMIN,32
20180420,TMAX,58
20180420,TOBS,32
20180421,TMIN,32
20180421,TMAX,63
20180421,TOBS,34
20180422,TMIN,34
20180422,TMAX,63
20180422,TOBS,49
20180423,TMIN,47
20180423,TMAX,67
20180423,TOBS,48
20180424,TMIN,48
20180424,TMAX,59
20180424,TOBS,52
20180425,TMIN,51
20180425,TMAX,56
20180425,TOBS,53
20180426,TMIN,39
20180426,TMAX,68
20180426,TOBS,39
20180427,TMIN,39
20180427,TMAX,71
20180427,TOBS,40
20180428,TMIN,40
20180428,TMAX,71
20180428,TOBS,46
20180429,TMIN,32
20180429,TMAX,58
20180429,TOBS,32
20180430,TMIN,32
20180430,TMAX,65
20180430,TOBS,33
20180501,TMIN,33
20180501,TMAX,76
20180501,TOBS,40
20180502,TMIN,40
20180502,TMAX,83
20180502,TOBS,63
20180503,TMIN,63
20180503,TMAX,86
20180503,TOBS,71
20180504,TMIN,62
20180504,TMAX,79
20180504,TOBS,72
20180505,TMIN,54
20180505,TMAX,81
20180505,TOBS,55
20180506,TMIN,52
20180506,TMAX,69
20180506,TOBS,53
20180507,TMIN,52
20180507,TMAX,81
20180507,TOBS,54
20180508,TMIN,44
20180508,TMAX,76
20180508,TOBS,44
20180509,TMIN,44
20180509,TMAX,81
20180509,TOBS,49
20180510,TMIN,49
20180510,TMAX,85
20180510,TOBS,61
20180511,TMIN,56
20180511,TMAX,84
20180511,TOBS,57
20180512,TMIN,57
20180512,TMAX,87
20180512,TOBS,72
20180513,TMIN,60
20180513,TMAX,85
20180513,TOBS,61
20180514,TMIN,61
20180514,TMAX,90
20180514,TOBS,65
20180515,TMIN,65
20180515,TMAX,91
20180515,TOBS,72
20180516,TMIN,66
20180516,TMAX,91
20180516,TOBS,67
20180517,TMIN,60
20180517,TMAX,77
20180517,TOBS,61
20180518,TMIN,61
20180518,TMAX,86
20180518,TOBS,66
20180519,TMIN,66
20180519,TMAX,75
20180519,TOBS,67
20180520,TMIN,62
20180520,TMAX,79
20180520,TOBS,64
20180521,TMIN,63
20180521,TMAX,88
20180521,TOBS,65
20180522,TMIN,65
20180522,TMAX,87
20180522,TOBS,66
20180523,TMIN,59
20180523,TMAX,86
20180523,TOBS,60
20180524,TMIN,55
20180524,TMAX,84
20180524,TOBS,56
20180525,TMIN,55
20180525,TMAX,86
20180525,TOBS,55
20180526,TMIN,55
20180526,TMAX,89
20180526,TOBS,66
20180527,TMIN,66
20180527,TMAX,87
20180527,TOBS,68
20180528,TMIN,68
20180528,TMAX,93
20180528,TOBS,69
20180529,TMIN,68
20180529,TMAX,96
20180529,TOBS,69
20180530,TMIN,69
20180530,TMAX,92
20180530,TOBS,75
20180531,TMIN,69
20180531,TMAX,83
20180531,TOBS,70
20180601,TMIN,68
20180601,TMAX,87
20180601,TOBS,69
20180602,TMIN,65
20180602,TMAX,84
20180602,TOBS,66
20180603,TMIN,66
20180603,TMAX,86
20180603,TOBS,71
20180604,TMIN,55
20180604,TMAX,82
20180604,TOBS,55
20180605,TMIN,52
20180605,TMAX,79
20180605,TOBS,54
20180606,TMIN,54
20180606,TMAX,85
20180606,TOBS,57
20180607,TMIN,56
20180607,TMAX,80
20180607,TOBS,57
20180608,TMIN,57
20180608,TMAX,89
20180608,TOBS,68
20180609,TMIN,65
20180609,TMAX,90
20180609,TOBS,65
20180610,TMIN,64
20180610,TMAX,92
20180610,TOBS,65
20180611,TMIN,65
20180611,TMAX,79
20180611,TOBS,67
20180612,TMIN,67
20180612,TMAX,80
20180612,TOBS,68
20180613,TMIN,68
20180613,TMAX,81
20180613,TOBS,69
20180614,TMIN,55
20180614,TMAX,85
20180614,TOBS,55
20180615,TMIN,55
20180615,TMAX,86
20180615,TOBS,60
20180616,TMIN,60
20180616,TMAX,91
20180616,TOBS,65
20180617,TMIN,65
20180617,TMAX,94
20180617,TOBS,73
20180618,TMIN,71
20180618,TMAX,96
20180618,TOBS,71
20180619,TMIN,71
20180619,TMAX,94
20180619,TOBS,75
20180620,TMIN,71
20180620,TMAX,93
20180620,TOBS,72
20180621,TMIN,71
20180621,TMAX,88
20180621,TOBS,71
20180622,TMIN,67
20180622,TMAX,78
20180622,TOBS,67
20180623,TMIN,67
20180623,TMAX,79
20180623,TOBS,67
20180624,TMIN,64
20180624,TMAX,78
20180624,TOBS,64
20180625,TMIN,64
20180625,TMAX,86
20180625,TOBS,68
20180626,TMIN,67
20180626,TMAX,77
20180626,TOBS,68
20180627,TMIN,68
20180627,TMAX,77
20180627,TOBS,70
20180628,TMIN,65
20180628,TMAX,83
20180628,TOBS,66
20180629,TMIN,66
20180629,TMAX,89
20180629,TOBS,66
20180630,TMIN,66
20180630,TMAX,92
20180630,TOBS,70
20180701,TMIN,70
20180701,TMAX,94
20180701,TOBS,81
20180702,TMIN,74
20180702,TMAX,93
20180702,TOBS,74
20180703,TMIN,72
20180703,TMAX,92
20180703,TOBS,72
20180704,TMIN,71
20180704,TMAX,91
20180704,TOBS,71
20180705,TMIN,71
20180705,TMAX,95
20180705,TOBS,74
20180706,TMIN,72
20180706,TMAX,94
20180706,TOBS,72
20180707,TMIN,58
20180707,TMAX,88
20180707,TOBS,61
20180708,TMIN,56
20180708,TMAX,86
20180708,TOBS,57
20180709,TMIN,57
20180709,TMAX,90
20180709,TOBS,65
20180710,TMIN,65
20180710,TMAX,93
20180710,TOBS,68
20180711,TMIN,68
20180711,TMAX,93
20180711,TOBS,70
20180712,TMIN,59
20180712,TMAX,90
20180712,TOBS,60
20180713,TMIN,60
20180713,TMAX,90
20180713,TOBS,62
20180714,TMIN,62
20180714,TMAX,93
20180714,TOBS,66
20180715,TMIN,66
20180715,TMAX,94
20180715,TOBS,74
20180716,TMIN,72
20180716,TMAX,90
20180716,TOBS,72
20180717,TMIN,71
20180717,TMAX,89
20180717,TOBS,71
20180718,TMIN,59
20180718,TMAX,91
20180718,TOBS,59
20180719,TMIN,59
20180719,TMAX,88
20180719,TOBS,61
20180720,TMIN,61
20180720,TMAX,89
20180720,TOBS,67
20180721,TMIN,65
20180721,TMAX,77
20180721,TOBS,67
20180722,TMIN,67
20180722,TMAX,75
20180722,TOBS,69
20180723,TMIN,63
20180723,TMAX,85
20180723,TOBS,65
20180724,TMIN,64
20180724,TMAX,82
20180724,TOBS,64
20180725,TMIN,62
20180725,TMAX,82
20180725,TOBS,62
20180726,TMIN,62
20180726,TMAX,89
20180726,TOBS,64
20180727,TMIN,62
20180727,TMAX,86
20180727,TOBS,62
20180728,TMIN,59
20180728,TMAX,81
20180728,TOBS,60
20180729,TMIN,60
20180729,TMAX,83
20180729,TOBS,62
20180730,TMIN,62
20180730,TMAX,83
20180730,TOBS,66
20180731,TMIN,66
20180731,TMAX,79
20180731,TOBS,68
20180801,TMIN,66
20180801,TMAX,79
20180801,TOBS,66
20180802,TMIN,63
20180802,TMAX,81
20180802,TOBS,63
20180803,TMIN,63
20180803,TMAX,NA
20180803,TOBS,63
20180804,TMIN,63
20180804,TMAX,88
20180804,TOBS,68
20180805,TMIN,68
20180805,TMAX,92
20180805,TOBS,68
20180806,TMIN,68
20180806,TMAX,92
20180806,TOBS,68
20180807,TMIN,68
20180807,TMAX,92
20180807,TOBS,69
20180808,TMIN,69
20180808,TMAX,88
20180808,TOBS,73
20180809,TMIN,65
20180809,TMAX,87
20180809,TOBS,65
20180810,TMIN,65
20180810,TMAX,86
20180810,TOBS,68
20180811,TMIN,68
20180811,TMAX,87
20180811,TOBS,70
20180812,TMIN,63
20180812,TMAX,87
20180812,TOBS,63
20180813,TMIN,63
20180813,TMAX,89
20180813,TOBS,63
20180814,TMIN,62
20180814,TMAX,87
20180814,TOBS,62
20180815,TMIN,62
20180815,TMAX,88
20180815,TOBS,68
20180816,TMIN,67
20180816,TMAX,80
20180816,TOBS,69
20180817,TMIN,69
20180817,TMAX,80
20180817,TOBS,74
20180818,TMIN,70
20180818,TMAX,81
20180818,TOBS,70
20180819,TMIN,65
20180819,TMAX,86
20180819,TOBS,65
20180820,TMIN,65
20180820,TMAX,88
20180820,TOBS,66
20180821,TMIN,66
20180821,TMAX,86
20180821,TOBS,72
20180822,TMIN,65
20180822,TMAX,82
20180822,TOBS,65
20180823,TMIN,NA
20180823,TMAX,79
20180823,TOBS,54
20180824,TMIN,NA
20180824,TMAX,81
20180824,TOBS,54
20180825,TMIN,54
20180825,TMAX,79
20180825,TOBS,69
20180826,TMIN,69
20180826,TMAX,80
20180826,TOBS,72
20180827,TMIN,71
20180827,TMAX,92
20180827,TOBS,71
20180828,TMIN,71
20180828,TMAX,92
20180828,TOBS,71
20180829,TMIN,71
20180829,TMAX,92
20180829,TOBS,72
20180830,TMIN,69
20180830,TMAX,88
20180830,TOBS,70
20180831,TMIN,63
20180831,TMAX,86
20180831,TOBS,63
20180901,TMIN,63
20180901,TMAX,90
20180901,TOBS,70
20180902,TMIN,68
20180902,TMAX,86
20180902,TOBS,68
20180903,TMIN,68
20180903,TMAX,92
20180903,TOBS,70
20180904,TMIN,70
20180904,TMAX,94
20180904,TOBS,70
20180905,TMIN,70
20180905,TMAX,96
20180905,TOBS,70
20180906,TMIN,70
20180906,TMAX,94
20180906,TOBS,71
20180907,TMIN,71
20180907,TMAX,91
20180907,TOBS,72
20180908,TMIN,65
20180908,TMAX,83
20180908,TOBS,66
20180909,TMIN,NA
20180909,TMAX,NA
20180909,TOBS,58
20180910,TMIN,NA
20180910,TMAX,62
20180910,TOBS,58
20180911,TMIN,57
20180911,TMAX,66
20180911,TOBS,62
20180912,TMIN,NA
20180912,TMAX,75
20180912,TOBS,63
20180913,TMIN,NA
20180913,TMAX,75
20180913,TOBS,60
20180914,TMIN,NA
20180914,TMAX,87
20180914,TOBS,61
20180915,TMIN,61
20180915,TMAX,92
20180915,TOBS,66
20180916,TMIN,66
20180916,TMAX,92
20180916,TOBS,67
20180917,TMIN,66
20180917,TMAX,88
20180917,TOBS,72
20180918,TMIN,65
20180918,TMAX,86
20180918,TOBS,65
20180919,TMIN,64
20180919,TMAX,92
20180919,TOBS,69
20180920,TMIN,68
20180920,TMAX,92
20180920,TOBS,68
20180921,TMIN,68
20180921,TMAX,93
20180921,TOBS,77
20180922,TMIN,62
20180922,TMAX,88
20180922,TOBS,62
20180923,TMIN,56
20180923,TMAX,64
20180923,TOBS,58
20180924,TMIN,58
20180924,TMAX,79
20180924,TOBS,63
20180925,TMIN,63
20180925,TMAX,71
20180925,TOBS,71
20180926,TMIN,69
20180926,TMAX,79
20180926,TOBS,70
20180927,TMIN,53
20180927,TMAX,73
20180927,TOBS,53
20180928,TMIN,NA
20180928,TMAX,62
20180928,TOBS,NA
20180929,TMIN,NA
20180929,TMAX,74
20180929,TOBS,51
20180930,TMIN,45
20180930,TMAX,75
20180930,TOBS,51
20181001,TMIN,51
20181001,TMAX,82
20181001,TOBS,54
20181002,TMIN,53
20181002,TMAX,85
20181002,TOBS,68
20181003,TMIN,65
20181003,TMAX,85
20181003,TOBS,65
20181004,TMIN,64
20181004,TMAX,88
20181004,TOBS,75
20181005,TMIN,63
20181005,TMAX,80
20181005,TOBS,64
20181006,TMIN,64
20181006,TMAX,87
20181006,TOBS,68
20181007,TMIN,64
20181007,TMAX,88
20181007,TOBS,65
20181008,TMIN,65
20181008,TMAX,90
20181008,TOBS,67
20181009,TMIN,66
20181009,TMAX,89
20181009,TOBS,66
20181010,TMIN,66
20181010,TMAX,86
20181010,TOBS,68
20181011,TMIN,56
20181011,TMAX,75
20181011,TOBS,56
20181012,TMIN,NA
20181012,TMAX,64
20181012,TOBS,38
20181013,TMIN,37
20181013,TMAX,54
20181013,TOBS,40
20181014,TMIN,39
20181014,TMAX,55
20181014,TOBS,46
20181015,TMIN,45
20181015,TMAX,55
20181015,TOBS,55
20181016,TMIN,35
20181016,TMAX,55
20181016,TOBS,35
20181017,TMIN,34
20181017,TMAX,55
20181017,TOBS,39
20181018,TMIN,27
20181018,TMAX,61
20181018,TOBS,32
20181019,TMIN,31
20181019,TMAX,60
20181019,TOBS,33
20181020,TMIN,32
20181020,TMAX,58
20181020,TOBS,52
20181021,TMIN,NA
20181021,TMAX,63
20181021,TOBS,31
20181022,TMIN,30
20181022,TMAX,55
20181022,TOBS,30
20181023,TMIN,30
20181023,TMAX,67
20181023,TOBS,38
20181024,TMIN,34
20181024,TMAX,64
20181024,TOBS,34
20181025,TMIN,33
20181025,TMAX,60
20181025,TOBS,36
20181026,TMIN,36
20181026,TMAX,61
20181026,TOBS,45
20181027,TMIN,44
20181027,TMAX,50
20181027,TOBS,45
20181028,TMIN,38
20181028,TMAX,50
20181028,TOBS,38
20181029,TMIN,38
20181029,TMAX,65
20181029,TOBS,44
20181030,TMIN,35
20181030,TMAX,61
20181030,TOBS,35
20181031,TMIN,35
20181031,TMAX,70
20181031,TOBS,64
20181101,TMIN,46
20181101,TMAX,65
20181101,TOBS,47
20181102,TMIN,41
20181102,TMAX,NA
20181102,TOBS,41
20181103,TMIN,33
20181103,TMAX,45
20181103,TOBS,33
20181104,TMIN,32
20181104,TMAX,58
20181104,TOBS,45
20181105,TMIN,34
20181105,TMAX,61
20181105,TOBS,52
20181106,TMIN,52
20181106,TMAX,61
20181106,TOBS,53
20181107,TMIN,39
20181107,TMAX,60
20181107,TOBS,39
20181108,TMIN,30
20181108,TMAX,55
20181108,TOBS,30
20181109,TMIN,30
20181109,TMAX,46
20181109,TOBS,37
20181110,TMIN,18
20181110,TMAX,44
20181110,TOBS,21
20181111,TMIN,16
20181111,TMAX,37
20181111,TOBS,19
20181112,TMIN,19
20181112,TMAX,45
20181112,TOBS,30
20181113,TMIN,30
20181113,TMAX,46
20181113,TOBS,36
20181114,TMIN,22
20181114,TMAX,38
20181114,TOBS,22
20181115,TMIN,22
20181115,TMAX,33
20181115,TOBS,32
20181116,TMIN,30
20181116,TMAX,35
20181116,TOBS,32
20181117,TMIN,32
20181117,TMAX,39
20181117,TOBS,36
20181118,TMIN,34
20181118,TMAX,46
20181118,TOBS,34
20181119,TMIN,33
20181119,TMAX,50
20181119,TOBS,38
20181120,TMIN,36
20181120,TMAX,42
20181120,TOBS,37
20181121,TMIN,28
20181121,TMAX,38
20181121,TOBS,28
20181122,TMIN,26
20181122,TMAX,45
20181122,TOBS,26
20181123,TMIN,26
20181123,TMAX,47
20181123,TOBS,28
20181124,TMIN,28
20181124,TMAX,50
20181124,TOBS,46
20181125,TMIN,34
20181125,TMAX,56
20181125,TOBS,34
20181126,TMIN,34
20181126,TMAX,56
20181126,TOBS,37
20181127,TMIN,25
20181127,TMAX,38
20181127,TOBS,25
20181128,TMIN,18
20181128,TMAX,26
20181128,TOBS,18
20181129,TMIN,17
20181129,TMAX,31
20181129,TOBS,30
20181130,TMIN,30
20181130,TMAX,38
20181130,TOBS,38
20181201,TMIN,38
20181201,TMAX,55
20181201,TOBS,43
20181202,TMIN,43
20181202,TMAX,59
20181202,TOBS,50
20181203,TMIN,39
20181203,TMAX,64
20181203,TOBS,39
20181204,TMIN,34
20181204,TMAX,40
20181204,TOBS,34
20181205,TMIN,29
20181205,TMAX,35
20181205,TOBS,29
20181206,TMIN,24
20181206,TMAX,31
20181206,TOBS,28
20181207,TMIN,19
20181207,TMAX,40
20181207,TOBS,20
20181208,TMIN,19
20181208,TMAX,38
20181208,TOBS,22
20181209,TMIN,21
20181209,TMAX,29
20181209,TOBS,24
20181210,TMIN,16
20181210,TMAX,41
20181210,TOBS,16
20181211,TMIN,16
20181211,TMAX,29
20181211,TOBS,17
20181212,TMIN,16
20181212,TMAX,45
20181212,TOBS,31
20181213,TMIN,30
20181213,TMAX,51
20181213,TOBS,34
20181214,TMIN,34
20181214,TMAX,50
20181214,TOBS,41
20181215,TMIN,41
20181215,TMAX,51
20181215,TOBS,46
20181216,TMIN,39
20181216,TMAX,51
20181216,TOBS,39
20181217,TMIN,30
20181217,TMAX,50
20181217,TOBS,30
20181218,TMIN,25
20181218,TMAX,48
20181218,TOBS,25
20181219,TMIN,25
20181219,TMAX,48
20181219,TOBS,26
20181220,TMIN,26
20181220,TMAX,55
20181220,TOBS,44
20181221,TMIN,41
20181221,TMAX,48
20181221,TOBS,42
20181222,TMIN,32
20181222,TMAX,44
20181222,TOBS,32
20181223,TMIN,27
20181223,TMAX,39
20181223,TOBS,27
20181224,TMIN,25
20181224,TMAX,35
20181224,TOBS,25
20181225,TMIN,24
20181225,TMAX,43
20181225,TOBS,31
20181226,TMIN,23
20181226,TMAX,46
20181226,TOBS,23
20181227,TMIN,23
20181227,TMAX,51
20181227,TOBS,38
20181228,TMIN,38
20181228,TMAX,55
20181228,TOBS,54
20181229,TMIN,32
20181229,TMAX,58
20181229,TOBS,32
20181230,TMIN,27
20181230,TMAX,36
20181230,TOBS,28
20181231,TMIN,28
20181231,TMAX,41
20181231,TOBS,39
20190101,TMIN,39
20190101,TMAX,62
20190101,TOBS,41
20190102,TMIN,38
20190102,TMAX,43
20190102,TOBS,38
20190103,TMIN,32
20190103,TMAX,42
20190103,TOBS,33
20190104,TMIN,28
20190104,TMAX,40
20190104,TOBS,29
20190105,TMIN,29
20190105,TMAX,54
20190105,TOBS,33
20190106,TMIN,30
20190106,TMAX,54
20190106,TOBS,31
20190107,TMIN,30
20190107,TMAX,52
20190107,TOBS,43
20190108,TMIN,43
20190108,TMAX,59
20190108,TOBS,56
20190109,TMIN,28
20190109,TMAX,61
20190109,TOBS,28
20190110,TMIN,22
20190110,TMAX,28
20190110,TOBS,22
20190111,TMIN,22
20190111,TMAX,28
20190111,TOBS,26
20190112,TMIN,26
20190112,TMAX,35
20190112,TOBS,28
20190113,TMIN,28
20190113,TMAX,32
20190113,TOBS,28
20190114,TMIN,26
20190114,TMAX,33
20190114,TOBS,27
20190115,TMIN,11
20190115,TMAX,36
20190115,TOBS,17
20190116,TMIN,17
20190116,TMAX,33
20190116,TOBS,32
20190117,TMIN,32
20190117,TMAX,35
20190117,TOBS,33
20190118,TMIN,33
20190118,TMAX,37
20190118,TOBS,33
20190119,TMIN,33
20190119,TMAX,36
20190119,TOBS,34
20190120,TMIN,10
20190120,TMAX,35
20190120,TOBS,10
20190121,TMIN,-4
20190121,TMAX,19
20190121,TOBS,-4
20190122,TMIN,-5
20190122,TMAX,18
20190122,TOBS,15
20190123,TMIN,14
20190123,TMAX,44
20190123,TOBS,43
20190124,TMIN,25
20190124,TMAX,52
20190124,TOBS,25
20190125,TMIN,10
20190125,TMAX,30
20190125,TOBS,10
20190126,TMIN,9
20190126,TMAX,26
20190126,TOBS,26
20190127,TMIN,25
20190127,TMAX,35
20190127,TOBS,25
20190128,TMIN,18
20190128,TMAX,NA
20190128,TOBS,27
20190129,TMIN,15
20190129,TMAX,49
20190129,TOBS,15
20190130,TMIN,1
20190130,TMAX,20
20190130,TOBS,1
20190131,TMIN,-7
20190131,TMAX,4
20190131,TOBS,-6
20190201,TMIN,-6
20190201,TMAX,18
20190201,TOBS,18
20190202,TMIN,15
20190202,TMAX,28
20190202,TOBS,23
20190203,TMIN,23
20190203,TMAX,47
20190203,TOBS,31
20190204,TMIN,31
20190204,TMAX,65
20190204,TOBS,32
20190205,TMIN,32
20190205,TMAX,59
20190205,TOBS,41
20190206,TMIN,38
20190206,TMAX,48
20190206,TOBS,48
20190207,TMIN,NA
20190207,TMAX,58
20190207,TOBS,50
20190208,TMIN,20
20190208,TMAX,61
20190208,TOBS,20
20190209,TMIN,13
20190209,TMAX,27
20190209,TOBS,14
20190210,TMIN,14
20190210,TMAX,32
20190210,TOBS,23
20190211,TMIN,23
20190211,TMAX,34
20190211,TOBS,34
20190212,TMIN,34
20190212,TMAX,41
20190212,TOBS,41
20190213,TMIN,26
20190213,TMAX,51
20190213,TOBS,26
20190214,TMIN,25
20190214,TMAX,37
20190214,TOBS,36
20190215,TMIN,35
20190215,TMAX,56
20190215,TOBS,35
20190216,TMIN,24
20190216,TMAX,35
20190216,TOBS,24
20190217,TMIN,23
20190217,TMAX,36
20190217,TOBS,27
20190218,TMIN,27
20190218,TMAX,33
20190218,TOBS,31
20190219,TMIN,18
20190219,TMAX,32
20190219,TOBS,19
20190220,TMIN,18
20190220,TMAX,36
20190220,TOBS,33
20190221,TMIN,30
20190221,TMAX,46
20190221,TOBS,30
20190222,TMIN,30
20190222,TMAX,45
20190222,TOBS,32
20190223,TMIN,32
20190223,TMAX,43
20190223,TOBS,39
20190224,TMIN,39
20190224,TMAX,60
20190224,TOBS,42
20190225,TMIN,22
20190225,TMAX,43
20190225,TOBS,22
20190226,TMIN,21
20190226,TMAX,40
20190226,TOBS,25
20190227,TMIN,25
